# Constructed from biom file																															
#OTU ID	A1_b	A2_b	A3_b	A4_b	A5_b	A6_b	B1_b	B2_b	B3_b	B4_b	B5_b	B6_b	C1_b	C2_b	C3_b	C4_b	C5_b	C6_b	D1_b	D2_b	D3_b	D4_b	D5_b	D6_b	E1_b	E2_b	E3_b	E4_b	E5_b	E6_b	taxonomy
882992e16dfcfe581ae3cbc4b3f4a373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	0	14	14	0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingopyxis
e33586db2c4f160994bed67ccb9fa989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	14	22	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter
91faee673423e4889e00633268aec1f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	4	0	36	0	Bacteria; Gemmatimonadetes; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; uncultured
e16d86b7fe770de88e7e8fd0fb6c8b5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Unidentified_Steroidobacteraceae
1f522cb3bcb0d827e96e13184fb68341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	20	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Thermomonosporaceae; Actinomadura
c3b05ec6326c47c1093f91e286f14884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	18	18	0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Uncultured_Microtrichales; Uncultured_Microtrichales
05946059543f86cba25b886517f88ae6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	Bacteria; Acidobacteria; Thermoanaerobaculia; Thermoanaerobaculales; Thermoanaerobaculaceae; Subgroup_10
98ec4b7fd643eedf7ede6e1ddd94f427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	24	26	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; SD04E11
dee42ce3aa52ffbe2c350ee23b491242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas
fb67b286b0f781b0de13d50179318995	0	0	0	0	0	0	0	0	0	0	12	0	0	18	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas
d4ecfe33623f297a74de51d7f28b39aa	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	24	0	16	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Pseudorhodoferax
2f35b61d3cd5d03602352992382297bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
37972e00257b627d75ca4573e74c39b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus
66890c9184a9316c74f9a8cd2ef5688c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	18	0	0	0	10	Bacteria; Chloroflexi; OLB14; uncultured_bacterium; uncultured_bacterium; uncultured_bacterium
323f5bdbb0ca3fd44a00bb4364e6c4eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	6	12	12	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodobacter
a624e4374c37120e9a301ddcebc4024e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Unidentified_Rhizobiaceae
97bb4ef8c1e6bf8e16fcb3d2183226db	0	0	0	0	0	0	0	0	0	0	8	0	12	0	10	0	6	26	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Achromobacter
bb7b268b26abb9b67af9bb1b8b009a19	0	0	0	0	0	0	0	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	20	0	28	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
497a26126c9e726c768bdec79e8c4e9b	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	18	18	0	0	0	0	0	0	18	0	0	2	0	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Curtobacterium
1ec9ad666727620565917742df79ac3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	12	0	0	0	42	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; Ohtaekwangia
ab099b29adf10d4e7a380cd9e5293db4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	30	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
fb4fbf4b9eec7e631ea1ff1c820e2a06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	16	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Verrucosispora
4a834464784df6b019be4c7a77ca7c96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	20	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas
2b2e8911a4c3c12cfaab96f1688e7896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	16	8	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Hyphomonadaceae; SWB02
b183562284cc0953929021779953b00c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	12	0	12	Bacteria; Actinobacteria; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Phytoactinopolyspora
702939f83f6777d382f8623fbff23233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; D05-2; uncultured_bacterium
8fc168c010d6f63ad137ca868b34ce73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	32	8	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Agromyces
b96f9b2d3c36466d846dcbd09f7812d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	24	30	0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Spirosomaceae; Leadbetterella
19840c984340a7006c77cfd3573e6a00	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	16	24	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Unidentified_Gammaproteobacteria; Unidentified_Gammaproteobacteria; Unidentified_Gammaproteobacteria
9290aadc452f1a920864129938ef6ea1	0	0	0	0	0	0	0	0	0	0	0	6	10	6	0	10	0	0	0	0	0	0	22	0	6	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Buchnera
622fd11bbba4c2f9f9c16ba5982127ae	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Acetobacter
166f4ffe5d95ba6598682f972abc873e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	34	0	14	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas
2f52cf97ae89a1857a1ec18b895fae49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	12	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Unidentified_Xanthobacteraceae
731525068d5527f23b4ffb0794811b68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	14	0	0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Flavihumibacter
65c98c296821cc9f40bbb770f0757c56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	16	0	Bacteria; Chloroflexi; Anaerolineae; SBR1031; A4b; uncultured_bacterium
6a6f5c4fbfd79ad22cc90c450dbac4e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	32	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Niabella
4e9187175f7e5cbd75070884e4f96c49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	20	14	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
b1fa1a7eebbd40a65eb2c6df6ebae283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	14	22	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
1a59d915451a33deeeedc22c0f710c24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	20	34	0	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Brevundimonas
7290b524394458cb444055b4bd25f2e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	48	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; Chryseolinea
68084402ba50c5318fb1062026beb58d	0	0	0	0	0	10	0	0	0	0	0	0	28	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Burkholderia-Caballeronia-Paraburkholderia
26f173c04574871aba8876838e2d9e61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	16	22	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Novosphingobium
9bd42a41b9e51f8f9c663fe46c0e77c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
bba75ba668556bc7c344961cf262f471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	22	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
9e6d5489658a8a3ed18c85894dbcaef5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	26	0	0	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; uncultured
2e5a0da9a6f8155262c458152321c19c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	34	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Leifsonia
71e086dc82bff0bba9b9ef0cdb18f65d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	36	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Pseudactinotalea
549c14055652435b87d86198d628921f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	24	16	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Niabella
9381d49346b124c675fd0794a62752d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	16	28	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Agromyces
74a26e97b02fcab82b0d346de4920f75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium
b1dc062a8f5e51f8c729d1f5c1fd80bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	28	0	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; 67-14; uncultured_bacterium
034c1b18c1408253e5bc597d0dda2b3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Verticia
f40481185ff5e1d4b4b47c4307303fc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	24	0	0	0	6	Bacteria; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Candidatus_Soleaferrea
bbf5757e3c6910876929ca3b15e90a7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	8	12	18	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Alcanivoracaceae; Alcanivorax
7f70fa6f0bfd7bbe356138a19971f0c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	30	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Unidentified_Rhizobiales; Unidentified_Rhizobiales
f697ba2ca83f81d5155a06bad89f0a07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	32	0	0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Unidentified_Microbacteriaceae
e44b7716eb2602e9a40df722f06aaa0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	12	22	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter
be189a513784c1ad3e544687f4444810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
a6c1bb673aaa97cbe8e6eb2f590d24c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
af1239185da9fba72f9670a9ffffc066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Steroidobacter
b1ebce9e0b058f901272271be148f679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	20	0	0	0	0	Bacteria; Chloroflexi; Chloroflexia; Thermomicrobiales; JG30-KF-CM45; uncultured_bacterium
8e50d84fc526565c1963a5b490607d20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	22	0	12	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Alcaligenes
e5a7f728ca79ba1070bb444484cb4fa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	10	26	0	Bacteria; Chloroflexi; Chloroflexia; Thermomicrobiales; JG30-KF-CM45; uncultured_bacterium
33d16b9598ad73311a730ef5fcb29527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	12	0	20	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Sandaracinaceae; uncultured
e489cd3c6a22b44639ea6382c37dd9fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	32	0	0	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; 67-14; uncultured_bacterium
da6ba32ab4154bfc095be5a95d8b54af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	28	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Limnobacter
92c6c04e8991a22e4e5cd321bfb9a7f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Unidentified_Sphingomonadaceae
71c87f5932fb11da56ae38654a8dd013	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
77e8a712c5120fb521ca9aa770b2440f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus
14074c9fdadd073fe6b69afb3ad593a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	12	16	0	Bacteria; Chloroflexi; Anaerolineae; SBR1031; A4b; uncultured_bacterium
05a7096465c8fa5d8e27c3f21aba4be5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Pelagibacterium
914d0b6728212f14e607fc3d8feb0f25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter
54ea84bfcc4c8be067e02e0dc15ef132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	30	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Gordonia
392f54f92f26a7996e8c124ac6d23892	0	0	0	0	0	0	0	0	0	10	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Unidentified_Xanthomonadaceae
dd7dd1b8f41b9b7cce1c646d862411ba	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
61f94809e37751a82c1ad80d9561f9b0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus
beca14974a55ae9917287b04d08450f2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Flavobacterium
61d5c226530a30d33fb26d3f78b23d65	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Devosia
6bccadf37049ac531732db5f7de286b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	34	0	0	0	14	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; env.OPS_17; Unidentified
3c8356dcdc903d69d54498ab9d2d8354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
5706b89358f87f158e659976eb13f121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Hyphomicrobium
66982e4e3d96c5bed1412bda21a1de7f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	12	0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Altererythrobacter
fd1a9062a6d53636b88ad3f9ef0743c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	18	0	0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; IMCC26207
43eeaa45ce90e229b607ade29b42a5be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	34	6	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; Ohtaekwangia
ab9a7e92605470a7cbd1d8fda457e6c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	24	0	Bacteria; Proteobacteria; Gammaproteobacteria; CCD24; Unidentified; Unidentified
33ce20dfb79ac4c722298d49c279115c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	38	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; Unidentified_Microscillaceae
4c482faaaddc12feb7386c33b6eacf88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	28	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Lautropia
38a7df376321e0dc9d67191e72666c85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Taibaiella
b68505dda391d4a2bc6c54e21e7f2a9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces
41d03c2fe5e3d714b08e1d20abd66e60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	0	0	12	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Sphingobacterium
2865f5dc3d38193e73810c3095fe7cf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	22	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Verticia
46b8dd969f088e8a522c09b671974f67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	34	0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Haliangiaceae; Haliangium
0540ba14c7c6e881a2a6a1ed64cbab70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0	0	20	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Myroides
b6e43b51192947cb0f6aa6367c7f4854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
30141c8285f6597d1f83d832a1cef833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; uncultured
f3e467b7084542eff212d9b2cfa0bb91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	30	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
48f317df31a0778c43ac7cc93cef5362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	20	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Unidentified_Sphingobacteriaceae
d66972706b600f8ed07b5e7d767837b7	0	0	20	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Unidentified_Burkholderiaceae
688dbda46285da9e8734c83700b6e2e9	0	0	0	0	0	0	0	0	0	0	0	0	18	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus
6c0c84518abe719cc7c4af67f51b577e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Stenotrophomonas
f697ceaddc8c317f793444523dabc2d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Iamiaceae; Iamia
a8efdf66ac3ecf9d00a7fef31939df9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	Bacteria; Bacteroidetes; Bacteroidia; Sphingobacteriales; Sphingobacteriaceae; Pseudopedobacter
fcd80f0cf279eff3c50b66a78d98beeb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	8	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis
